yyyymm,permno,actual_ret,predicted_ret,decile
201905,10104,-0.085487,-0.00022163935138996924,5
201907,10104,-0.007548,0.01941267640530691,7
201909,10104,0.05705,-0.022461414554305312,1
201910,10104,-0.005452,0.014522041090724561,7
201912,10104,-0.056288,-0.02031012590662341,1
202001,10104,-0.005474,-0.004509505463601828,3
202003,10104,-0.022847,0.050095264144965373,10
202004,10104,0.100972,0.009954126937918919,6
202006,10104,0.027897,0.005270156462564476,7
202007,10104,0.007599,0.007789971816366434,5
202008,10104,0.031921,0.03513694435980062,9
202009,10104,0.043341,0.03172717958050964,10
202011,10104,0.028694,0.01952229462852554,4
202012,10104,0.120755,0.028438129870653847,7
202103,10104,0.087738,0.02506094811481678,7
202104,10104,0.084652,0.012281391775811553,4
202106,10104,-0.01143,-0.023720017679711474,1
202108,10104,0.022837,0.02375842239606466,7
202109,10104,-0.022439,-0.013924181577223766,2
202111,10104,-0.054201,0.012684748905034064,7
202112,10104,-0.038902,0.09764327326854118,10
202201,10104,-0.065703,-0.00017644272041596968,4
202202,10104,-0.063948,-0.00022287302430252804,4
202203,10104,0.088983,0.007305940369037539,5
202205,10104,-0.020164,-0.010175998693005527,4
202206,10104,-0.028504,0.05379828390189656,10
202208,10104,-0.047405,-0.006208863822646447,6
202209,10104,-0.176399,-0.04980166171864716,2
202210,10104,0.283609,0.002348631629697952,7
202211,10104,0.063533,-0.006496854280654804,3
198604,10107,0.172727,0.07264200302297034,10
198606,10107,-0.115108,0.014435728310259667,5
198607,10107,-0.073171,0.005707946934621558,6
198609,10107,-0.008772,0.04725978513470876,10
198610,10107,0.371681,0.06090307084343201,10
198612,10107,-0.030151,0.010077897677174912,7
198703,10107,0.260586,0.08400190093325169,10
198704,10107,0.074935,0.04724350774814862,10
198706,10107,-0.114967,-0.00954150365136586,4
198707,10107,-0.078431,0.0064312222782024935,6
198708,10107,0.263298,0.03228206297674162,8
198709,10107,0.115789,-0.024041373318098067,2
198711,10107,-0.100503,-0.042260871097957856,2
198712,10107,0.21229,-0.018886109687794785,4
198802,10107,0.065022,-0.04450368921469815,1
198803,10107,-0.048421,-0.07021617316440687,1
198805,10107,0.06422,-0.035985201313902315,2
198806,10107,0.155172,-0.012092584115603457,3
198808,10107,-0.159664,-0.0442904159556752,1
198809,10107,0.045,-0.0242753893004253,2
198810,10107,-0.062201,-0.019713231668577406,2
198811,10107,-0.035714,-0.007448526631069429,3
198901,10107,0.119718,0.02368799180029363,5
198902,10107,-0.002096,0.01719774485735015,5
198903,10107,-0.161765,-0.03528404194883591,1
198905,10107,0.082774,-0.005275827263224273,2
198906,10107,-0.123967,-0.00047195288863007435,3
198907,10107,0.033019,-0.036168258382498715,1
198908,10107,0.073059,0.024345137115689513,6
198910,10107,0.193431,0.07344571385088623,10
198911,10107,0.06422,0.01761776412070998,6
199001,10107,0.063218,0.07808657097011676,10
199002,10107,0.067568,-0.0064670003295925265,3
199004,10107,0.047404,-0.026447717686510195,2
199005,10107,0.258621,-0.013747019883097879,2
199007,10107,-0.125,-0.03389384753652895,1
199008,10107,-0.075188,-0.012186457460120752,3
199010,10107,0.011905,-0.0230170079613024,4
199011,10107,0.133333,0.0004628271137413027,6
199012,10107,0.041522,-0.02537116498662637,2
199101,10107,0.303987,0.018435136682664797,6
199102,10107,0.057325,-0.0007780880421018746,2
199104,10107,-0.067138,0.020837598155443386,6
199105,10107,0.108586,0.037636839797157554,9
199107,10107,0.078899,0.005894277541595084,3
199109,10107,0.043988,0.0033422940111858847,4
199110,10107,0.054775,0.023028844924519117,7
199112,10107,0.143959,0.024129660798170142,6
199201,10107,0.080899,0.03691884932078377,8
199203,10107,-0.040486,0.00953292238901728,6
199204,10107,-0.06962,0.04195148130408485,9
199206,10107,-0.132231,-0.010168078392634103,3
