yyyymm,permno,actual_ret,predicted_ret,decile
201111,10104,-0.043332,-0.649658492123995,1
201201,10104,0.102144,-0.6801087770106424,1
201202,10104,0.037044,-0.6386523513490041,1
201204,10104,0.010288,-0.6186916039522455,1
201205,10104,-0.09966,-0.629426343797511,1
201207,10104,0.018855,-0.5938904422550706,1
201208,10104,0.048013,-0.6153761702822369,1
201210,10104,-0.010172,-0.6587287624752488,1
201211,10104,0.035232,-0.635869717916993,1
201212,10104,0.041181,-0.5842324171383726,1
201301,10104,0.065726,-0.6248111999959862,1
201302,10104,-0.035764,-0.6723806641197121,1
201304,10104,0.013919,-0.6673493257088297,1
201305,10104,0.030506,-0.7140671671392749,1
201307,10104,0.05731,-0.6803958611412066,1
201309,10104,0.041117,-0.6350627421341652,1
201310,10104,0.013567,-0.6376889653931783,1
201312,10104,0.08416,-0.5955720473687058,1
201401,10104,-0.03241,-0.6818628412743366,1
201402,10104,0.059892,-0.7329747235729611,1
201403,10104,0.046024,-0.6601382774361558,1
201404,10104,0.0022,-0.6937043903236875,1
201406,10104,-0.035459,-0.813262257790246,1
201407,10104,-0.000493,-0.7558230643016243,1
201409,10104,-0.078257,-0.6469541260864995,1
201410,10104,0.02325,-0.618937248862236,1
201412,10104,0.060363,-0.4807939653175575,1
201503,10104,-0.01529,-0.4843294382403298,1
201504,10104,0.014368,-0.5016436252353085,1
201506,10104,-0.07335,-0.5359701286945195,1
201507,10104,-0.005211,-0.4775535782083839,1
201508,10104,-0.071357,-0.48841306334456985,1
201509,10104,-0.026153,-0.5082993615976197,1
201511,10104,0.003347,-0.5051106071896302,1
201512,10104,-0.062612,-0.5194074555735002,1
201602,10104,0.012944,-0.4722097054648065,1
201603,10104,0.112289,-0.39314349993257286,1
201605,10104,0.00853,-0.4527626976271388,1
201606,10104,0.018159,-0.39170014619584154,1
201608,10104,0.004386,-0.33481371439511576,2
201609,10104,-0.047065,-0.38955962140708905,1
201610,10104,-0.018075,-0.30363388560247057,2
201611,10104,0.04607,-0.2842100155479413,2
201701,10104,0.047074,-0.2584282409403508,2
201702,10104,0.06183,-0.2890640035019461,2
201703,10104,0.047429,-0.11714271953674191,4
201705,10104,0.009564,-0.29823103917282295,2
201706,10104,0.104649,-0.13143216095072963,4
201707,10104,-0.000399,-0.30874235571636605,2
201708,10104,0.008011,-0.31035707905656723,2
201710,10104,0.05667,-0.2942557035795697,2
201711,10104,-0.036149,-0.3263394018066996,2
201801,10104,0.095178,-0.3096209367791006,2
201802,10104,-0.017833,-0.2992684375142709,2
201804,10104,0.002404,-0.32368939904243504,1
201805,10104,0.022991,-0.27794759570851385,2
201807,10104,0.086473,-0.3198148457972579,1
201808,10104,0.018876,-0.3332680630544769,1
201810,10104,-0.049069,-0.3475582250697028,1
201811,10104,-0.001638,-0.3245993394351446,2
201812,10104,-0.074036,-0.3859844753903749,1
201901,10104,0.116722,-0.3126373853878826,2
201902,10104,0.037826,-0.3675043535588786,1
