yyyymm,permno,actual_ret,predicted_ret,decile
198911,10104,0.032258,-0.2765444300598876,3
199001,10104,-0.080214,-0.5136329666426609,1
199002,10104,0.040698,-0.30941103262508085,3
199004,10104,-0.15894,-0.5416241545414594,1
199005,10104,0.244094,-0.6870705088941651,1
199007,10104,-0.27027,-0.8575005786078621,1
199008,10104,-0.311111,-0.8663087654213503,1
199010,10104,-0.173077,-0.9302276667694419,1
199011,10104,0.465116,-0.759946359494596,1
199012,10104,0.0,-0.8533728577538714,1
199101,10104,0.142857,-0.8566614934514499,1
199102,10104,0.0,-1.0688502853664386,1
199104,10104,0.027778,-0.9598436109718821,1
199105,10104,-0.189189,-1.0971675503475324,1
199107,10104,0.073529,-0.8992200687372364,1
199109,10104,0.188889,-0.4542380232125778,1
199110,10104,0.17757,-0.46197064061653037,1
199112,10104,0.074074,-0.7725663122190621,1
199201,10104,0.275862,-0.6997800137074054,1
199203,10104,-0.325,-0.7146400603918175,1
199204,10104,0.027778,-0.6353567352927206,1
199206,10104,0.02521,-0.7610221055351428,1
199207,10104,0.221311,-0.2692275925513402,3
199208,10104,-0.060403,-0.534170340809328,1
199209,10104,0.142857,-0.4755736972584127,2
199211,10104,0.0,-0.6345956829377672,1
199212,10104,0.275281,0.30143852553984907,10
199303,10104,0.122137,-0.4599627483088822,2
199304,10104,-0.030612,-0.4369443626813361,2
199306,10104,0.179641,-0.3509761069036029,3
199308,10104,0.022333,-0.28896985415337595,3
199309,10104,0.191748,-0.17044332363414447,4
199311,10104,0.067511,-0.6232457412596845,2
199312,10104,-0.090909,-0.6989534668457658,2
199401,10104,0.117391,-0.6227631614692657,2
199402,10104,0.027237,-0.7198703944265836,2
199403,10104,-0.026515,-0.8181404995498867,1
199405,10104,0.146444,-0.5990817129095226,2
199406,10104,0.094891,-0.8686575744900963,2
199408,10104,0.116013,-0.6660980492722136,2
199409,10104,0.007321,-0.9048687071552682,1
199410,10104,0.069767,-0.8307175468148201,1
199411,10104,-0.103261,-0.7731787649959908,2
