yyyymm,permno,actual_ret,predicted_ret,decile
201410,10104,0.02325,0.0035222282512468403,3
201412,10104,0.060363,0.07353206450344248,10
201503,10104,-0.01529,0.024922246132441487,9
201504,10104,0.014368,0.023541015938396765,8
201506,10104,-0.07335,-0.021880809573990877,1
201507,10104,-0.005211,0.014924666759783772,6
201508,10104,-0.071357,-0.0007894313965462257,4
201509,10104,-0.026153,-0.014399167131519463,2
201511,10104,0.003347,-0.006662096746770148,3
201512,10104,-0.062612,-0.018384230277911483,2
201602,10104,0.012944,0.004158861575676518,6
201603,10104,0.112289,0.0358625440451966,9
201605,10104,0.00853,0.007524853830240127,5
201606,10104,0.018159,-0.00021368863662434793,5
201608,10104,0.004386,0.005457504941536074,4
201609,10104,-0.047065,-0.030348620432289936,1
201610,10104,-0.018075,0.013885155076740555,6
201611,10104,0.04607,0.024248787354801637,6
201701,10104,0.047074,0.03176177770392306,9
201702,10104,0.06183,0.016828951506191465,5
201703,10104,0.047429,0.10197182899841382,10
201705,10104,0.009564,0.011510091748832475,6
201706,10104,0.104649,0.10472801760511695,10
201707,10104,-0.000399,0.013493622696104497,5
201708,10104,0.008011,0.007711987393838627,5
201710,10104,0.05667,0.016082173405718138,5
201711,10104,-0.036149,-0.013798249009359938,1
201801,10104,0.095178,0.0027317125483525004,2
201802,10104,-0.017833,0.002773512457961004,4
201804,10104,0.002404,-0.00024489470842617607,3
201805,10104,0.022991,0.01710185667810867,7
201807,10104,0.086473,0.011973777012672722,6
201808,10104,0.018876,0.0031699232386357924,4
201810,10104,-0.049069,0.00525406352902631,6
201811,10104,-0.001638,0.012905760135829482,8
201812,10104,-0.074036,-0.005410475968659452,3
201901,10104,0.116722,0.03275269055740404,9
201902,10104,0.037826,0.006068192063466961,4
201904,10104,0.03463,0.03346075097730416,9
201905,10104,-0.085487,0.0036978638960255546,5
201907,10104,-0.007548,0.019246976591433634,7
201909,10104,0.05705,-0.016936223545550626,1
201910,10104,-0.005452,0.015349802546823044,7
201912,10104,-0.056288,-0.013845645571825844,1
202001,10104,-0.005474,-0.0011105113066532434,3
202003,10104,-0.022847,0.023308676320666775,10
202004,10104,0.100972,0.007369620322704593,7
202006,10104,0.027897,0.003151032302616299,7
202007,10104,0.007599,0.01015538876495697,5
202008,10104,0.031921,0.033046927221135024,9
202009,10104,0.043341,0.02786778259509791,10
202011,10104,0.028694,0.019602541065710587,6
202012,10104,0.120755,0.026558901014243307,8
202103,10104,0.087738,0.01816112435576221,6
202104,10104,0.084652,0.011144218796742968,4
202106,10104,-0.01143,-0.018823440234819373,1
202108,10104,0.022837,0.022381975582390554,7
202109,10104,-0.022439,-0.009876192349502648,2
202111,10104,-0.054201,0.01443649981623574,8
202112,10104,-0.038902,0.07096714468275644,10
202201,10104,-0.065703,0.0026013432718850578,4
202202,10104,-0.063948,0.0016518288430367395,5
202203,10104,0.088983,0.0071535256344515885,6
202205,10104,-0.020164,-0.0074361806191455505,5
202206,10104,-0.028504,0.039314702393239954,10
202208,10104,-0.047405,-0.0033297980749296225,6
202209,10104,-0.176399,-0.036893142402282524,2
202210,10104,0.283609,0.0012424327182092377,7
202211,10104,0.063533,-0.0031429200342423342,4
198604,10107,0.172727,0.051467456960388056,10
198606,10107,-0.115108,0.00853288659021623,4
198607,10107,-0.073171,0.0019931821622306382,6
198609,10107,-0.008772,0.03141267365274585,10
198610,10107,0.371681,0.03677278062153801,10
198612,10107,-0.030151,-0.00015829401478000948,5
198703,10107,0.260586,0.0578828569018728,10
198704,10107,0.074935,0.026921281586793286,9
198706,10107,-0.114967,-0.015561620813558445,2
198707,10107,-0.078431,-0.005189072987517611,4
198708,10107,0.263298,0.017331811861297702,6
198709,10107,0.115789,-0.031408209546987184,2
198711,10107,-0.100503,-0.04300429929933378,1
198712,10107,0.21229,-0.03099363346231068,3
198802,10107,0.065022,-0.04300027385938347,1
198803,10107,-0.048421,-0.05776597603751698,1
198805,10107,0.06422,-0.026785234986931476,2
198806,10107,0.155172,-0.008425029443582442,4
198808,10107,-0.159664,-0.03395568916501966,1
198809,10107,0.045,-0.018827289719799523,2
198810,10107,-0.062201,-0.011982843101042973,2
198811,10107,-0.035714,-0.004401295199385826,3
198901,10107,0.119718,0.019459414710900073,5
198902,10107,-0.002096,0.016146971897514517,5
198903,10107,-0.161765,-0.03423192744361301,1
198905,10107,0.082774,-0.003118481395479344,2
198906,10107,-0.123967,0.002813005174787557,3
198907,10107,0.033019,-0.02942639501178255,1
